Formation,Xstart,Ystart,Xend,Yend,seg_length,rho,theta,HashID,Xmid,Ymid,yc,xc,PerpOffsetDist,PerpIntX,PerpIntY,Date_Changed,ScaledRho,Labels
Ts,-11680592.2840341,4509182.30682042,-11678502.0756986,4510346.47348827,2392.54151820384,-3526.91206823604,-60.8838537343991,-6.91008624611197E+018,-11679547.1798664,4509764.39015435,4503174.61359003,-11684130.4775134,12517265.3197402,-1716.13049932073,3081.23430565905,"14 Jul, 2022",-2145.79251507483,262
Ts,-11678647.5965321,4514133.32245046,-11679345.4350745,4513332.95786631,1061.86726986951,-3069.22131767509,-41.0852001964849,5.29993208067873E+017,-11678996.5158033,4513733.14015839,4503174.61359003,-11684130.4775134,12518007.4864571,-2313.37391526021,2017.03262865647,"14 Jul, 2022",-1688.10176451387,234
Ts,-11676296.1121547,4511662.77557294,-11675439.5236122,4511967.04640658,909.024021325811,-5376.19832707461,-70.4443330788998,9.10702499763804E+018,-11675867.8178835,4511814.91098976,4503174.61359003,-11684130.4775134,12513778.6175657,-1799.53478502037,5066.08162286609,"14 Jul, 2022",-3995.07877391339,270
Tsd,-11675608.1954873,4511441.18703105,-11676200.2006963,4511421.34328103,592.337692451641,-7976.43061340254,-88.0801898702266,5.39525870725789E+018,-11675904.1980918,4511431.26515604,4503174.61359003,-11684130.4775134,12514057.8831577,-267.216314553643,7971.95338494033,"14 Jul, 2022",-6595.31106024133,157
Tsd,-11674705.3048614,4512297.77557359,-11675297.3100704,4512238.24432353,594.99087153965,-8134.35522848603,-84.2577167228978,6.88044083258431E+018,-11675001.3074659,4512268.00994856,4503174.61359003,-11684130.4775134,12512962.8739607,-813.875234636073,8093.53705654358,"14 Jul, 2022",-6753.23567532481,156
Ts,-11687701.3074788,4512734.33807403,-11687659.966333,4512186.98130264,548.91577270336,-2840.70539578467,4.31927501982721,-5.6115694516191E+018,-11687680.6369059,4512460.65968834,4503174.61359003,-11684130.4775134,12525969.2185363,-2832.63737576547,-213.94542074246,"14 Jul, 2022",-1459.58584262346,86
Ts,-11687583.8986245,4509645.32765422,-11687593.8204996,4511246.05682252,1600.75991761744,-3413.24781193108,0.355134584465899,5.04146232481132E+016,-11687588.8595621,4510445.69223837,4503174.61359003,-11684130.4775134,12524546.7961214,-3413.18224617026,-21.1560884955962,"14 Jul, 2022",-2032.12825876986,84
Td,-11687292.8569576,4510095.11932134,-11687478.0652911,4508335.64015288,1769.20012181823,-3869.47525263855,-6.00900595677464,-1.33852043704406E+018,-11687385.4611243,4509215.37973711,4503174.61359003,-11684130.4775134,12523354.7007908,-3848.21423869856,405.075182972015,"14 Jul, 2022",-2488.35569947734,71
Td,-11687120.8777907,4506589.39015111,-11686816.6069571,4504657.9318158,1955.27799589101,-2422.57962330555,8.9524733328633,-1.6141324147053E+018,-11686968.7423739,4505623.66098345,4503174.61359003,-11684130.4775134,12523312.2845451,-2393.0671833965,-376.990035685292,"14 Jul, 2022",-1041.46007014434,77
Tgd,-11692346.3986294,4503467.3068146,-11688933.2736259,4495357.82763967,8798.4700248479,-7459.00621866626,22.8252965412582,-8.52797908000205E+018,-11690639.8361277,4499412.56722714,4503174.61359003,-11684130.4775134,12521226.897284,-6874.90613994456,-2893.51677670177,"14 Jul, 2022",-6077.88666550505,97
Tgd,-11688033.6902917,4496336.785974,-11688443.7944588,4504433.03598225,8106.6299794656,-4244.13204686495,2.89975883808334,-5.69006378144057E+018,-11688238.7423753,4500384.91097813,4503174.61359003,-11684130.4775134,12520832.7977427,-4238.69773339674,-214.70527735335,"14 Jul, 2022",-2863.01249370373,87
Tgd,-11685500.3048724,4496244.18180724,-11685169.5757054,4494312.72347194,1959.56961675362,-2519.86985241551,9.71668581767094,-8.73786158441776E+018,-11685334.9402889,4495278.45263959,4503174.61359003,-11684130.4775134,12518001.6297429,-2483.72070515268,-425.294641288173,"14 Jul, 2022",-1138.75029925429,77
Tgd,-11686181.6069564,4495205.69222285,-11686287.4402899,4497262.82764161,2059.85602059832,-2457.8555431756,2.9450963209545,8.35330964795243E+018,-11686234.5236232,4496234.25993223,4503174.61359003,-11684130.4775134,12519104.249559,-2454.60927438651,-126.28214923242,"14 Jul, 2022",-1076.73599001439,82
Tgd,-11685791.3465394,4497897.82764226,-11685586.2944558,4496806.42139114,1110.50167130602,-2606.65865291299,10.6406197051803,8.77933695604325E+018,-11685688.8204976,4497352.1245167,4503174.61359003,-11684130.4775134,12519023.9944945,-2561.83635003568,-481.314708316733,"14 Jul, 2022",-1225.53909975178,77
Tgd,-11684924.8361218,4498215.32764258,-11685407.7007057,4496832.8797245,1464.34983954937,885.378688907228,-19.2534042873417,-5.65480932964892E+018,-11685166.2684137,4497524.10368354,4503174.61359003,-11684130.4775134,12521700.9619393,835.858954010947,-291.950735177713,"14 Jul, 2022",2266.49824206844,224
Tgd,-11686280.8257065,4498341.00472604,-11686280.8257065,4497672.93180869,668.072917350568,-2150.34819312021,-8.57627633526965E-20,3.72651096927662E+018,-11686280.8257065,4498006.96826736,4503174.61359003,-11684130.4775134,12520022.8315342,-2150.34819312021,3.21873277193757E-18,"14 Jul, 2022",-769.228639958995,83
Tgd,-11686174.9923731,4496965.17139131,-11686214.6798731,4498215.32764258,1250.78605294598,-2240.51128756369,1.81830296260679,-7.68064040979098E+018,-11686194.8361231,4497590.24951695,4503174.61359003,-11684130.4775134,12519735.3233264,-2239.38313478168,-71.0915280161219,"14 Jul, 2022",-859.391734402472,82
Ts,-11685890.5652895,4497018.08805803,-11685341.5548723,4497573.71305859,781.10919815334,3075.17551310889,-44.6569155993825,-2.34630810640015E+018,-11685616.0600809,4497295.90055831,4503174.61359003,-11684130.4775134,12523971.704801,2187.45906491931,-2161.41788549249,"14 Jul, 2022",4456.2950662701,214
Ts,-11683330.7215369,4499525.01514391,-11672456.3465258,4511484.18182276,16163.9629897675,3046.99517063419,-42.2799977244203,-2.54918530700615E+018,-11677893.5340314,4505504.59848334,4503174.61359003,-11684130.4775134,12519740.5078501,2254.36813597828,-2049.87899090504,"14 Jul, 2022",4428.1147237954,212
Ts,-11671312.023608,4511087.30682236,-11668414.836105,4512337.46307363,3155.40585030247,-2186.56045962604,-66.6594714298371,7.39151862130338E+018,-11669863.4298565,4511712.38494799,4503174.61359003,-11684130.4775134,12510113.1458743,-866.304480965573,2007.62625751384,"14 Jul, 2022",-805.440906464826,260
Ts,-11667581.3986042,4512615.27557391,-11666609.0548532,4513018.76515766,1052.73748593835,-2376.83920088216,-67.4632124893218,8.61422841289217E+018,-11667095.2267287,4512817.02036579,4503174.61359003,-11684130.4775134,12507820.064583,-910.986710944558,2195.32863128339,"14 Jul, 2022",-995.719647720948,260
Ts,-11675512.2840289,4522100.58808357,-11664188.1173507,4528715.17142364,13114.4753504828,-11995.5336728384,-59.7102803659137,-6.23090691476938E+018,-11669850.2006898,4525407.87975361,4503174.61359003,-11684130.4775134,12507194.1549088,-6050.21970510523,10357.9761351413,"14 Jul, 2022",-10614.4141196772,268
Ts,-11672019.7840254,4519785.48391455,-11665114.1590183,4523952.67141879,8065.55072107164,-7964.85114948388,-58.8911911717307,-2.77644358836537E+017,-11668566.9715219,4521869.07766667,4503174.61359003,-11684130.4775134,12507801.9491673,-4115.15956331943,6819.40727643212,"14 Jul, 2022",-6583.73159632267,267
Ts,-11672284.367359,4519520.90058095,-11672654.784026,4519229.85891398,471.07723263266,-5534.60307138335,-51.842773408801,-3.86178726104363E+018,-11672469.5756925,4519375.37974747,4503174.61359003,-11684130.4775134,12512080.904202,-3419.39705918005,4351.95989290306,"14 Jul, 2022",-4153.48351822213,230
Ts,-11670776.2423574,4521187.77558264,-11668474.3673551,4522338.71308382,2573.57449043721,-10139.2663626076,-63.43494882231,2.13163528496469E+018,-11669625.3048563,4521763.24433323,4503174.61359003,-11684130.4775134,12507547.9703781,-4534.41776585041,9068.83553145866,"14 Jul, 2022",-8758.14680944643,269
Ts,-11668183.3256881,4523066.31725122,-11667045.6173536,4523304.44225147,1162.36129070722,-16202.8292415938,-78.1785116591315,3.84670670398972E+018,-11667614.4715208,4523185.37975135,4503174.61359003,-11684130.4775134,12504869.8465953,-3319.36270421661,15859.1773642299,"14 Jul, 2022",-14821.7096884325,145
Ts,-11667733.534021,4522672.74954249,-11668090.7215214,4522467.69745895,411.860737879126,-8746.31322005034,-60.1409838379068,-6.8889174276718E+018,-11667912.1277712,4522570.22350072,4503174.61359003,-11684130.4775134,12506944.6936112,-4354.50525898188,7585.26722619094,"14 Jul, 2022",-7365.19366688912,267
Tgd,-11692733.3517548,4498410.45785111,-11692250.487171,4497623.32243365,923.439425034818,-9824.21676989377,31.5268418861757,-4.14963758745794E+017,-11692491.9194629,4498016.89014238,4503174.61359003,-11684130.4775134,12521861.0584326,-8374.11611281472,-5137.06282528829,"14 Jul, 2022",-8443.09721673256,107
Tgd,-11693222.8309219,4497920.97868395,-11693857.8309226,4498873.47868492,1144.76253115498,-10479.4876430522,33.6900675282293,-4.29578983154277E+018,-11693540.3309223,4498397.22868444,4503174.61359003,-11684130.4775134,12522896.9618057,-8719.46077768317,-5812.97385228326,"14 Jul, 2022",-9098.368089891,107
Tgd,-11693950.4350894,4498813.94743486,-11693540.3309223,4498350.92660105,618.525440394166,-10242.3795250119,41.5317707418671,-7.39560883458108E+018,-11693745.3830059,4498582.43701796,4503174.61359003,-11684130.4775134,12524488.441871,-7667.32424917856,-6791.05862088828,"14 Jul, 2022",-8861.25997185066,106
Tgd,-11693500.6434222,4498218.63493425,-11693335.2788387,4498053.27035075,233.860836722154,-10130.1139698934,44.9999999998387,-5.31510989606298E+018,-11693417.9611305,4498135.9526425,4503174.61359003,-11684130.4775134,12524626.6463761,-7163.07228232439,-7163.07228228405,"14 Jul, 2022",-8748.99441673221,121
Tgd,-11692865.6434216,4498668.42660138,-11693487.4142556,4499396.03076878,957.082438681104,-9568.20268530282,40.5153939923142,-5.22986913801356E+018,-11693176.5288386,4499032.22868508,4503174.61359003,-11684130.4775134,12524279.5571916,-7274.04857406769,-6216.0051455207,"14 Jul, 2022",-8187.0831321416,106
Tgd,-11694793.7944652,4500831.39535358,-11694115.7996729,4499948.34847768,1113.30531455714,-9884.88812427986,37.516703089807,-1.33284682365722E+018,-11694454.7970691,4500389.87191563,4503174.61359003,-11684130.4775134,12525361.5974235,-7840.45442218621,-6019.82455584461,"14 Jul, 2022",-8503.76857111865,104
Ts,-11692773.0392548,4498856.94222657,-11693351.8152971,4499422.48910215,809.212565164674,-9128.30429426718,45.6623494493889,-7.17874134339675E+018,-11693062.4272759,4499139.71566436,4503174.61359003,-11684130.4775134,12525158.8413761,-6379.63891714619,-6528.87023730525,"14 Jul, 2022",-7747.18474110596,121
Ts,-11694459.7580065,4496637.74951598,-11695253.5080073,4496958.55680797,856.128718337717,-9931.15192270566,67.9930828600688,-1.93412799689444E+018,-11694856.6330069,4496798.15316198,4503174.61359003,-11684130.4775134,12529434.5757105,-3721.38661678344,-9207.5545157379,"14 Jul, 2022",-8550.03236954445,172
Ts,-11694909.5496737,4496723.7390994,-11695147.6746739,4496872.56722455,280.808344882351,-11183.2274470275,57.9946167875254,-7.78874802268477E+018,-11695028.6121738,4496798.15316198,4503174.61359003,-11684130.4775134,12527636.1397296,-5927.09869346586,-9483.35790792826,"14 Jul, 2022",-9802.10789386632,124
Ts,-11694158.7944646,4496240.87451557,-11694687.9611318,4496393.00993239,550.601985764135,-9434.7022185967,73.9600566939038,2.26599347989414E+018,-11694423.3777982,4496316.94222398,4503174.61359003,-11684130.4775134,12529846.8128691,-2606.87827453595,-9067.40269401034,"14 Jul, 2022",-8053.58266543549,179
Ts,-11693966.9715477,4495830.77034849,-11692875.5652966,4495096.55159774,1315.38769147951,-11583.8508154385,56.0702025775746,-1.75943260613364E+018,-11693421.2684221,4495463.66097311,4503174.61359003,-11684130.4775134,12525199.7345114,-6465.83553250894,-9611.37714278659,"14 Jul, 2022",-10202.7312622773,126
Ts,-11694089.3413395,4496194.57243219,-11690801.8934195,4493945.61409657,3983.10524868096,-11383.9802791865,55.6237882761073,5.05957899251743E+018,-11692445.6173795,4495070.09326438,4503174.61359003,-11684130.4775134,12524105.8719214,-6427.67281881203,-9395.74526747142,"14 Jul, 2022",-10002.8607260253,126
Ts,-11691893.2996706,4494352.41097198,-11692528.2996712,4494709.59847234,728.565653304791,-11495.026799359,60.6422464556288,3.16201251964821E+017,-11692210.7996709,4494531.00472216,4503174.61359003,-11684130.4775134,12524656.0627695,-5635.56608853952,-10018.7841567571,"14 Jul, 2022",-10113.9072461978,174
Ts,-11694092.6486312,4495592.64534824,-11694714.4194651,4496158.19222382,840.501182847169,-12312.084357722,47.7111453532276,7.12769066489713E+018,-11694403.5340482,4495875.41878603,4503174.61359003,-11684130.4775134,12524386.4428881,-8284.41527803994,-9108.01211750634,"14 Jul, 2022",-10930.9648045608,120
Ts,-11694873.1694653,4496240.87451557,-11695283.2736324,4496515.37972418,493.496238513674,-11737.6379621113,56.2034348661091,2.94022163797651E+018,-11695078.2215489,4496378.12711987,4503174.61359003,-11684130.4775134,12527067.1370016,-6529.01178561995,-9754.186282455,"14 Jul, 2022",-10356.5184089501,126
Ts,-11694790.4871735,4496452.54118245,-11695478.4038409,4496852.72347453,795.848734484555,-11170.6815162256,59.8121189272648,8.24723522013763E+018,-11695134.4455072,4496652.63232849,4503174.61359003,-11684130.4775134,12528033.858341,-5617.03341295019,-9655.72685895506,"14 Jul, 2022",-9789.56196306442,124
Ts,-11695485.0184242,4496760.11930777,-11695372.5705075,4496783.27034946,114.806379184152,3993.04526442371,-78.3663659931062,4.29317859821311E+018,-11695428.7944659,4496771.69482862,4503174.61359003,-11684130.4775134,12532279.7102435,805.209240483395,-3911.01630817065,"14 Jul, 2022",5374.16481758493,258
Ts,-11692534.9142546,4493588.4265962,-11690775.4350861,4493363.53076264,1773.79397911394,-10574.4068073162,82.715976345786,-2.15841440551081E+018,-11691655.1746704,4493475.97867942,4503174.61359003,-11684130.4775134,12527934.9248936,-1340.70814387184,-10489.0695964691,"14 Jul, 2022",-9193.28725415503,161
Ts,-11691618.794462,4493380.06722099,-11690610.0705026,4493386.68180433,1008.74564632475,9745.23313500892,-89.6242953553347,8.83725440356811E+018,-11691114.4324823,4493383.37451266,4503174.61359003,-11684130.4775134,12528440.294544,63.9017942518156,-9745.02362318158,"14 Jul, 2022",11126.3526881701,59
Ts,-11690782.0496695,4493452.82763773,-11690140.4350855,4493426.36930437,642.159884924842,-9987.58924929308,87.638625341898,1.51796973628998E+018,-11690461.2423775,4493439.59847105,4503174.61359003,-11684130.4775134,12527491.4807941,-411.509613142199,-9979.10811900974,"14 Jul, 2022",-8606.46969613186,153
Ts,-11691245.0705033,4492490.40576175,-11691648.560087,4492483.79117841,403.543797953068,10566.155451151,-89.0608090541019,7.42399715154203E+017,-11691446.8152951,4492487.09847008,4503174.61359003,-11684130.4775134,12528824.9340277,173.192392435589,-10564.7359367421,"14 Jul, 2022",11947.2750043122,59
Ts,-11691962.7527957,4492652.46305358,-11693623.013214,4492821.13492875,1668.8064171873,-11259.9007387772,84.1990172240791,-8.88064904317578E+018,-11692792.8830048,4492736.79899117,4503174.61359003,-11684130.4775134,12529176.3088848,-1138.07602383922,-11202.2385089355,"14 Jul, 2022",-9878.781185616,161
Ts,-11697082.4403009,4489295.5620085,-11689806.3986268,4490975.66617687,7467.49840708476,10609.1634329803,-76.9977752173171,-6.18198986483945E+018,-11693444.4194639,4490135.61409269,4503174.61359003,-11684130.4775134,12531828.5360779,2386.94389137891,-10337.1585847899,"14 Jul, 2022",11990.2829861415,250
Ts,-11693887.5965476,4492239.05159483,-11696176.2423833,4492430.87451169,2296.67058863419,-11712.2880345807,85.2089506197875,-4.36725084759298E+018,-11695031.9194655,4492334.96305326,4503174.61359003,-11684130.4775134,12531439.0456623,-978.23574047292,-11671.3643521674,"14 Jul, 2022",-10331.1684814195,162
Ts,-11694952.5444654,4491954.6245112,-11690606.763211,4492053.8432613,4346.91374097325,10970.0511899701,-88.6921043983467,-4.7508383440057E+018,-11692779.6538382,4492004.23388625,4503174.61359003,-11684130.4775134,12530111.8645697,250.392538811764,-10967.1932000431,"14 Jul, 2022",12351.1707431313,59
Ts,-11696480.5132169,4491260.0932605,-11695362.6486325,4491339.46826058,1120.6790886298,11009.8745990143,-85.9384773225602,5.64291437767754E+018,-11695921.5809247,4491299.78076054,4503174.61359003,-11684130.4775134,12533290.3306956,779.802894534827,-10982.2240976814,"14 Jul, 2022",12390.9941521755,60
Ts,-11696202.7007167,4490889.67659345,-11694859.9402986,4490975.66617687,1345.51096200428,11488.306026597,-86.3358156794537,-4.3758910409527E+018,-11695531.3205076,4490932.67138516,4503174.61359003,-11684130.4775134,12532925.0502896,734.200372447002,-11464.8212011285,"14 Jul, 2022",12869.4255797583,60
Ts,-11696242.3882167,4491134.41617703,-11695415.5652992,4491227.0203438,831.99258927426,10617.2793694465,-83.6095046847263,5.18866411724777E+018,-11695828.9767579,4491180.71826041,4503174.61359003,-11684130.4775134,12533381.4708545,1181.74647471481,-10551.3078089104,"14 Jul, 2022",11998.3989226077,61
Ts,-11694906.242382,4491154.25992705,-11693616.3986307,4491286.55159386,1296.6101911813,10858.1856449587,-84.1439864141553,-2.89755999200051E+017,-11694261.3205064,4491220.40576046,4503174.61359003,-11684130.4775134,12531953.6158573,1107.84836280636,-10801.5215365898,"14 Jul, 2022",12239.3051981199,61
Ts,-11694549.0548816,4490585.40575981,-11693669.3152974,4490664.78075989,883.313153217052,11602.0573736537,-84.8444156824716,2.05747594618773E+017,-11694109.1850895,4490625.09325985,4503174.61359003,-11684130.4775134,12531807.5782278,1042.56718198865,-11555.119600099,"14 Jul, 2022",12983.1769268149,61
Ts,-11694773.9507152,4490730.92659329,-11694099.2632145,4490797.07242669,677.922189395633,11345.8134199066,-84.4006606636254,-1.87919750416464E+018,-11694436.6069648,4490763.99950999,4503174.61359003,-11684130.4775134,12532128.5587806,1107.02717214577,-11291.677156183,"14 Jul, 2022",12726.9329730678,61
Ts,-11695117.9090489,4491313.00992722,-11690077.5965437,4491881.86409446,5072.31162426636,10554.5453479255,-83.5607949089395,5.47732854755706E+018,-11692597.7527963,4491597.43701084,4503174.61359003,-11684130.4775134,12530494.6887522,1183.68064686215,-10487.9610805751,"14 Jul, 2022",11935.6649010867,61
